,age,job,education,default,balance,personal_loan,Current_campaign
3273,32,1,2,0,1781,0,1
3274,56,4,2,0,2336,0,7
3275,32,4,2,0,2116,0,1
3276,35,2,2,0,1723,1,3
3277,44,4,1,0,804,0,2
3278,59,2,0,0,274,0,1
3279,31,1,2,0,1597,0,2
3280,60,1,1,0,378,0,0
3281,33,9,1,0,1267,0,1
3282,45,0,1,0,558,0,0
3283,45,1,0,0,1575,0,3
3284,57,0,1,0,627,0,1
3285,36,4,2,0,1353,0,1
3286,30,1,0,0,345,0,5
3287,30,0,1,0,401,0,5
3288,59,10,1,0,1761,0,0
3289,58,4,2,0,2320,0,2
3290,49,5,0,0,1440,0,2
3291,48,9,2,0,2246,0,2
3292,28,9,2,0,616,0,1
3293,59,4,0,0,406,0,0
3294,40,4,2,0,1239,1,0
3295,32,9,1,0,472,0,0
3296,58,1,1,0,815,1,0
3297,28,6,2,0,695,0,2
3298,27,9,2,0,984,0,0
3299,38,4,2,0,681,0,2
3300,53,9,2,0,685,0,0
3301,60,7,2,0,1974,0,2
3302,33,4,2,0,274,1,7
3303,52,7,1,0,507,0,0
3304,64,5,2,0,1013,0,0
3305,40,1,1,0,277,0,0
3306,52,0,1,0,897,0,0
3307,28,8,1,0,274,0,2
3308,49,4,1,0,622,0,1
3309,28,9,1,0,836,0,0
3310,29,9,2,0,1756,0,0
3311,87,5,0,0,500,0,0
3312,37,4,1,0,1272,0,0
3313,36,7,0,0,450,0,0
3314,35,6,2,0,1095,0,1
3315,33,0,2,0,353,0,1
3316,60,0,1,0,1786,0,2
3317,25,4,2,0,984,0,1
3318,69,5,1,0,932,0,0
3319,41,8,1,0,1281,0,3
3320,48,4,1,0,553,0,1
3321,35,1,0,0,1477,0,5
3322,30,1,1,0,449,0,4
3323,59,4,2,0,274,0,3
3324,32,4,2,0,772,0,2
3325,28,1,1,0,671,0,1
3326,60,1,0,0,1351,0,3
3327,36,4,0,0,1934,0,0
3328,32,4,2,0,386,0,0
3329,34,4,2,0,2296,1,1
3330,58,1,1,0,274,1,4
3331,53,4,2,0,1609,0,1
3332,31,4,2,0,2340,0,5
3333,33,0,1,0,274,0,6
3334,46,10,0,0,297,0,0
3335,29,1,1,0,498,0,7
3336,37,6,1,0,485,0,0
3337,58,1,0,0,297,0,5
3338,34,4,1,0,556,0,2
3339,34,1,1,0,274,1,0
3340,49,2,0,0,469,0,1
3341,53,0,1,0,709,0,0
3342,42,10,1,0,2216,0,0
3343,40,7,1,0,106,1,0
3344,30,1,0,0,651,0,0
3345,31,9,1,0,2268,0,1
3346,55,0,1,0,1024,0,0
3347,36,4,2,0,601,0,1
3348,31,1,1,0,1504,0,1
3349,26,4,2,0,532,0,1
3350,31,0,1,0,647,0,0
3351,49,0,1,0,274,1,6
3352,54,4,2,0,643,0,6
3353,47,4,2,0,368,0,18
3354,61,4,1,0,1350,0,1
3355,49,1,0,0,1068,0,0
3356,51,9,1,0,748,0,5
3357,53,1,0,0,299,0,2
3358,35,4,2,0,625,0,1
3359,25,10,1,0,308,1,0
3360,79,5,0,0,683,0,1
3361,53,9,0,0,2160,0,0
3362,21,8,1,0,280,0,0
3363,33,1,1,0,717,0,1
3364,40,6,1,0,1501,1,0
3365,34,2,1,0,1494,0,2
3366,52,4,0,0,514,0,5
3367,27,0,1,0,1045,0,0
3368,57,7,1,0,2017,0,3
3369,51,6,1,0,1274,0,1
3370,31,8,2,0,338,0,0
3371,49,10,2,0,75,0,2
3372,32,4,2,0,1205,1,1
3373,28,0,2,0,288,0,0
3374,33,1,1,0,300,0,2
3375,50,1,1,0,704,0,1
3376,42,1,1,0,641,0,0
3377,45,0,1,0,1551,0,0
3378,34,10,1,0,274,0,0
3379,56,0,1,0,970,0,0
3380,33,1,1,0,415,0,0
3381,34,0,1,0,862,0,0
3382,37,1,1,0,1045,0,1
3383,37,1,1,0,377,0,0
3384,35,0,1,0,1014,0,1
3385,38,4,2,0,274,0,2
3386,32,1,1,0,761,0,0
3387,52,9,2,0,1280,0,0
3388,49,7,1,0,340,1,3
3389,46,4,1,0,621,0,6
3390,42,2,0,1,340,1,0
3391,36,1,1,0,344,0,3
3392,32,7,1,0,451,0,1
3393,49,9,2,0,543,0,3
3394,46,7,1,0,278,0,0
3395,40,2,1,0,1330,0,1
3396,36,0,1,0,715,0,0
3397,36,0,1,0,1107,0,1
3398,34,9,1,0,783,1,0
3399,46,4,2,0,1270,0,0
3400,32,7,2,0,2047,1,1
3401,32,10,2,0,598,0,0
3402,32,4,2,0,404,0,2
3403,43,4,2,0,609,1,2
3404,25,6,2,0,705,0,0
3405,55,0,1,0,1171,0,1
3406,24,0,1,0,1060,1,0
3407,40,4,2,0,750,0,3
3408,38,4,2,0,2235,0,2
3409,48,1,0,0,578,0,1
3410,36,4,2,0,2251,0,7
3411,57,4,2,0,274,0,3
3412,45,0,1,0,346,1,1
3413,33,6,2,0,335,0,2
3414,38,9,1,0,444,0,3
3415,26,7,1,1,185,0,1
3416,30,4,2,0,321,1,16
3417,55,7,2,0,1538,0,0
3418,34,1,1,0,588,1,1
3419,60,0,1,0,1684,1,1
3420,36,4,2,0,1269,0,4
3421,65,3,0,0,1590,0,6
3422,39,6,2,0,1139,0,0
3423,52,1,0,0,310,0,1
3424,55,9,1,1,130,0,0
3425,26,4,2,0,1218,0,0
3426,40,6,0,0,1562,0,0
3427,52,2,1,0,274,0,1
3428,29,6,2,0,275,0,2
3429,41,1,0,0,2200,0,0
3430,30,9,2,0,1516,0,0
3431,28,8,1,0,426,0,1
3432,26,1,1,0,1734,0,0
3433,58,4,1,0,412,0,0
3434,29,4,2,0,295,0,3
3435,48,9,1,0,449,0,3
3436,35,1,1,0,697,0,2
3437,26,7,1,0,479,0,1
3438,49,1,1,0,1796,0,1
3439,34,0,1,0,2084,0,5
3440,32,7,1,0,2040,1,1
3441,31,0,1,0,274,1,2
3442,48,10,0,0,2093,0,3
3443,40,1,1,0,2158,0,1
3444,42,9,1,0,1772,0,4
3445,48,9,1,0,681,0,0
3446,38,7,1,0,2236,0,0
3447,53,4,2,0,419,0,0
3448,59,5,1,0,581,0,0
3449,28,10,1,0,566,0,0
3450,41,1,0,0,647,0,1
3451,50,4,0,0,949,0,1
3452,31,0,1,0,274,0,4
3453,30,9,1,0,1799,0,1
3454,59,0,1,0,445,0,0
3455,33,9,1,1,132,1,0
3456,35,6,1,0,882,0,0
3457,30,4,2,0,2135,0,10
3458,71,5,1,0,1748,0,0
3459,30,7,0,0,353,0,0
3460,24,7,1,1,384,0,0
3461,34,9,1,0,2055,0,5
3462,34,1,1,0,620,0,0
3463,52,0,1,0,469,0,1
3464,33,6,1,0,507,1,4
3465,38,1,1,0,2062,0,5
3466,41,0,1,0,1165,0,0
3467,42,4,2,0,491,0,1
3468,38,1,1,0,1040,1,0
3469,48,1,0,0,937,0,5
3470,34,9,1,0,274,1,0
3471,46,1,0,0,1274,0,2
3472,33,9,1,0,1493,0,2
3473,40,4,2,0,363,1,5
3474,36,0,1,0,1976,0,5
3475,32,9,1,0,274,0,1
3476,33,1,1,0,843,0,0
3477,55,9,1,0,802,0,1
3478,58,4,0,0,582,0,1
3479,25,9,2,0,718,0,0
3480,47,7,1,0,694,0,0
3481,40,10,1,0,274,0,0
3482,59,5,1,0,2105,0,1
3483,40,4,2,0,2202,0,0
3484,30,4,1,0,59,1,0
3485,25,2,2,0,2324,1,1
3486,58,5,0,0,1539,0,3
3487,39,2,1,0,372,0,2
3488,40,6,2,0,859,0,2
3489,38,1,1,0,768,1,1
3490,66,4,2,0,2145,0,0
3491,47,4,2,0,1627,0,3
3492,37,1,1,0,1079,0,8
3493,36,4,2,0,38,1,0
3494,50,1,0,0,273,0,1
3495,76,5,0,0,1694,0,11
3496,58,4,2,0,593,1,2
3497,42,0,1,0,1969,0,5
3498,58,7,1,0,712,0,0
3499,28,6,2,0,274,0,0
3500,41,9,1,0,274,0,1
3501,30,4,2,0,424,0,3
3502,32,4,2,0,1037,0,0
3503,27,7,1,0,533,1,0
3504,48,4,2,0,274,0,4
3505,36,9,2,0,740,0,2
3506,54,4,2,0,277,1,0
3507,36,1,1,0,468,0,1
3508,52,3,1,0,2308,0,0
3509,34,9,1,0,274,1,15
3510,43,9,1,0,409,0,6
3511,32,4,2,0,302,0,1
3512,33,4,2,0,597,0,3
3513,51,3,0,0,445,0,2
3514,39,10,1,0,536,0,0
3515,44,4,2,0,1233,0,1
3516,49,3,0,0,468,0,2
3517,25,9,2,0,1054,0,1
3518,39,6,1,0,305,0,1
3519,54,9,1,0,274,0,1
3520,32,4,2,0,608,0,0
3521,36,4,2,0,1022,0,14
3522,54,9,1,0,363,0,2
3523,31,9,1,0,274,1,0
3524,45,7,1,0,274,1,6
3525,31,0,1,0,342,0,1
3526,45,9,1,0,188,0,1
3527,33,7,1,0,1654,0,0
3528,46,4,2,0,495,0,0
3529,43,4,2,0,1726,0,6
3530,50,4,2,0,386,0,4
3531,44,4,2,0,274,0,1
3532,42,7,1,0,1882,0,15
3533,26,1,1,0,450,0,2
3534,47,0,1,0,1382,0,0
3535,48,1,0,0,469,0,1
3536,60,1,1,0,501,0,1
3537,27,0,1,0,350,0,0
3538,30,10,2,0,565,0,2
3539,28,0,1,0,460,0,1
3540,58,5,0,0,795,0,0
3541,37,2,2,0,572,0,0
3542,36,7,1,0,1464,0,0
3543,39,9,1,0,280,0,2
3544,52,10,0,0,206,1,0
3545,55,5,1,0,1729,1,1
3546,30,4,2,0,2146,0,2
3547,36,1,1,0,309,0,2
3548,39,0,1,0,42,0,1
3549,47,1,0,0,555,1,2
3550,42,3,0,0,2109,0,1
3551,42,4,1,0,1655,0,3
3552,58,5,1,0,309,0,6
3553,68,5,1,0,2330,0,0
3554,43,9,1,0,324,0,0
3555,44,1,1,0,39,0,0
3556,49,9,2,0,1899,0,1
3557,57,5,2,0,1220,1,1
3558,61,6,2,0,2149,0,1
3559,36,0,1,0,581,0,1
3560,31,1,1,0,1383,1,0
3561,51,9,2,0,1285,0,1
3562,31,9,2,0,678,0,1
3563,56,1,0,0,424,0,0
3564,30,9,2,0,15,1,1
3565,38,7,1,0,31,1,1
3566,35,7,1,0,452,0,2
3567,31,1,1,0,201,0,1
3568,39,0,1,0,1123,0,2
3569,50,4,2,0,352,0,2
3570,39,9,2,0,479,0,1
3571,26,0,1,0,1664,0,7
3572,55,9,1,0,274,0,0
3573,43,1,0,0,590,1,0
3574,34,3,2,0,274,0,0
3575,51,6,0,0,569,1,1
3576,31,4,2,0,1317,0,1
3577,32,4,2,0,274,0,8
3578,53,9,1,0,916,0,0
3579,44,4,2,0,274,0,0
3580,38,2,2,0,2155,0,1
3581,47,6,2,0,2005,0,0
3582,36,4,2,0,274,0,1
3583,30,4,2,0,422,0,1
3584,46,1,1,0,4,0,2
3585,33,2,1,0,203,1,2
3586,43,1,1,0,1586,0,0
3587,38,4,2,0,1857,0,1
3588,27,9,1,0,1011,0,0
3589,38,4,2,0,1876,0,1
3590,41,10,2,0,1436,0,2
3591,29,9,1,0,274,0,5
3592,39,7,1,0,274,0,1
3593,42,1,0,0,1423,0,0
3594,47,7,1,0,325,1,0
3595,30,1,1,1,700,0,5
3596,34,0,1,0,652,0,2
3597,45,3,0,0,2053,0,0
3598,43,0,1,0,1814,0,2
3599,59,1,0,0,1742,0,2
3600,50,9,1,0,274,0,1
3601,39,1,1,0,556,0,2
3602,36,9,1,0,724,0,0
3603,44,1,1,0,2319,0,0
3604,36,9,2,0,274,0,1
3605,27,4,2,0,362,0,0
3606,29,7,1,0,570,0,0
3607,70,5,1,0,1207,0,2
3608,44,4,2,0,2304,0,1
3609,55,4,2,0,274,0,1
3610,36,9,1,0,85,0,7
3611,28,9,1,0,647,0,6
3612,50,4,2,0,616,0,1
3613,49,9,1,0,1722,0,1
3614,71,5,2,0,528,0,1
3615,31,0,1,0,943,0,1
3616,45,4,2,0,290,0,1
3617,42,1,1,0,89,0,0
3618,45,0,1,0,515,0,1
3619,47,9,0,0,418,0,5
3620,60,5,1,0,822,1,0
3621,35,4,2,0,1075,0,1
3622,31,9,2,0,834,0,3
3623,33,1,0,0,1234,0,0
3624,50,6,2,0,472,0,0
3625,51,1,1,0,1491,0,2
3626,34,9,1,0,388,1,0
3627,56,7,1,0,160,1,9
3628,29,7,1,0,453,0,2
3629,31,1,1,0,657,0,2
3630,44,9,1,0,944,0,0
3631,55,5,1,0,1966,1,2
3632,35,8,1,0,274,0,2
3633,36,9,2,0,847,1,0
3634,54,5,1,0,426,1,0
3635,32,4,2,0,786,0,0
3636,36,4,2,0,1146,0,1
3637,60,5,1,0,352,0,2
3638,32,9,1,0,252,1,0
3639,57,4,2,0,1061,0,7
3640,34,1,0,0,682,0,1
3641,27,8,1,0,535,0,0
3642,52,4,2,0,357,0,5
3643,45,0,1,0,1107,0,1
3644,58,0,1,0,1602,0,1
3645,39,1,0,0,280,0,1
3646,48,1,1,0,574,1,1
3647,36,4,1,0,274,0,4
3648,31,9,1,0,896,0,0
3649,41,4,2,0,954,0,7
3650,30,6,1,0,463,0,0
3651,57,5,2,0,274,0,3
3652,29,0,1,0,1157,0,0
3653,29,7,1,0,358,0,1
3654,30,4,2,0,276,0,0
3655,44,4,2,0,1251,0,5
3656,33,8,1,0,2123,0,1
3657,56,0,1,0,1836,0,2
3658,26,7,1,0,1302,0,5
3659,52,9,1,0,338,0,1
3660,32,4,1,0,516,0,0
3661,36,9,1,0,274,0,5
3662,26,1,1,0,402,0,0
3663,37,1,1,0,466,0,2
3664,34,9,1,0,612,0,0
3665,26,7,1,0,2097,0,1
3666,32,7,1,0,312,0,0
3667,30,4,2,1,309,0,3
3668,27,9,1,0,504,0,4
3669,42,0,1,0,304,0,0
3670,33,1,0,0,366,0,0
3671,37,1,1,0,341,0,1
3672,45,1,1,0,1944,0,2
3673,36,2,2,0,1789,0,3
3674,39,4,2,0,274,0,3
3675,33,4,2,0,610,0,0
3676,47,7,1,0,1632,0,0
3677,49,2,1,0,438,1,2
3678,46,4,1,0,790,0,5
3679,31,7,1,0,159,1,0
3680,43,10,1,0,1954,0,0
3681,30,1,1,1,508,0,0
3682,43,4,2,0,745,0,0
3683,42,1,1,0,450,0,0
3684,30,0,2,0,567,0,0
3685,33,4,2,0,230,0,0
3686,41,0,1,0,2003,0,2
3687,29,1,1,0,953,0,0
3688,38,10,1,0,40,0,0
3689,29,9,2,0,1021,0,6
3690,80,3,0,0,274,0,0
3691,38,4,2,0,2077,0,3
3692,36,1,0,0,391,0,3
3693,38,6,2,0,1013,0,0
3694,44,4,1,1,274,0,1
3695,31,4,2,0,1294,0,0
3696,31,7,1,0,305,1,1
3697,57,0,0,0,450,0,0
3698,37,1,0,0,778,0,0
3699,50,1,1,0,520,1,1
3700,60,5,0,0,2352,0,0
3701,51,4,2,0,2065,0,0
3702,48,1,1,0,1462,0,0
3703,42,1,0,0,213,0,3
3704,36,1,1,0,469,0,0
3705,43,4,2,0,738,0,0
3706,31,0,0,0,615,1,5
3707,49,9,1,0,213,0,1
3708,35,4,2,0,723,1,1
3709,44,2,1,0,2153,0,1
3710,34,6,2,0,530,0,0
3711,46,1,1,0,964,0,0
3712,49,1,0,0,1129,0,4
3713,32,1,1,0,393,0,4
3714,35,4,2,0,688,0,0
3715,51,0,1,0,1770,0,1
3716,57,5,1,0,120,0,0
3717,59,4,2,0,1406,0,4
3718,40,7,1,0,1988,0,0
3719,49,4,2,0,813,0,8
3720,51,4,1,0,1809,0,0
3721,35,0,1,1,274,1,2
3722,29,6,1,0,224,0,1
3723,32,7,1,0,425,0,1
3724,37,3,1,0,1132,0,0
3725,49,10,0,0,103,0,0
3726,45,9,1,0,723,0,0
3727,34,9,1,0,725,0,7
3728,53,9,1,0,274,0,8
3729,42,2,0,0,422,0,1
3730,43,9,1,0,1827,0,1
3731,52,5,1,0,678,0,0
3732,34,1,1,0,353,1,0
3733,34,9,2,0,885,0,1
3734,27,7,1,0,274,0,12
3735,43,10,2,0,332,0,3
3736,41,9,2,0,770,0,0
3737,72,5,1,0,1959,0,0
3738,35,1,0,0,676,0,0
3739,41,4,2,0,691,0,20
3740,36,1,0,0,130,0,0
3741,51,3,0,0,304,0,1
3742,37,6,2,0,410,0,5
3743,42,0,1,0,152,1,0
3744,26,0,1,0,583,0,6
3745,23,7,1,0,517,0,0
3746,50,4,2,0,76,0,1
3747,37,1,1,0,413,1,0
3748,35,4,2,0,1738,0,1
3749,37,4,2,0,665,0,1
3750,79,5,1,0,1702,0,6
3751,39,9,1,0,390,0,1
3752,47,7,1,0,274,0,0
3753,44,1,1,0,1033,0,0
3754,36,4,2,0,1767,0,7
3755,33,1,1,0,1937,1,0
3756,42,7,1,0,370,0,2
3757,35,9,2,0,1620,0,1
3758,31,1,1,0,722,0,1
3759,58,7,0,0,339,0,0
3760,46,4,2,0,274,0,1
3761,41,0,1,0,656,0,5
3762,58,9,1,0,2191,0,0
3763,33,1,1,0,410,1,11
3764,31,10,1,0,298,0,0
3765,55,9,1,0,1855,0,0
3766,38,9,1,0,573,0,1
3767,55,3,1,0,412,0,1
3768,47,4,2,0,274,0,2
3769,51,3,0,0,741,0,2
3770,46,4,2,0,596,0,5
3771,61,4,2,0,1106,0,0
3772,47,4,2,0,694,0,3
3773,34,9,1,0,321,0,5
3774,34,1,1,0,1277,0,0
3775,41,4,2,0,1841,0,1
3776,36,1,1,0,265,0,1
3777,26,1,1,0,652,0,0
3778,35,4,2,0,282,0,2
3779,36,1,1,0,1325,0,1
3780,26,4,2,0,441,0,0
3781,58,4,0,0,1733,0,1
3782,50,1,1,0,1631,0,0
3783,61,5,1,0,350,0,6
3784,28,9,1,0,1552,0,0
3785,49,1,0,0,1783,0,0
3786,74,5,1,0,1057,0,1
3787,53,1,1,0,733,0,2
3788,46,6,1,0,648,0,1
3789,47,4,2,0,274,0,0
3790,42,1,0,0,366,0,1
3791,56,7,1,0,2338,0,0
3792,42,9,1,0,276,0,1
3793,49,3,0,0,516,0,0
3794,43,10,1,0,1824,0,0
3795,39,7,1,0,2107,0,1
3796,66,5,0,0,476,0,0
3797,30,9,2,0,1634,0,2
3798,38,4,2,0,274,0,0
3799,31,1,1,0,1434,0,0
3800,32,9,1,0,1834,0,3
3801,48,9,1,0,2173,0,1
3802,34,0,2,0,311,0,0
3803,28,8,1,0,302,0,1
3804,40,0,1,0,1438,0,1
3805,36,2,1,0,407,0,0
3806,52,5,1,0,825,1,0
3807,46,0,0,0,541,1,1
3808,25,9,1,0,1585,0,0
3809,52,1,1,0,434,0,1
3810,40,1,0,0,1886,0,0
3811,26,4,2,1,96,1,1
3812,26,1,0,0,1838,0,3
3813,35,6,1,0,1460,0,2
3814,40,0,1,0,530,0,0
3815,31,4,2,0,841,0,1
3816,32,0,1,0,1869,0,0
3817,33,0,1,0,369,0,0
3818,53,7,1,0,948,0,2
3819,46,9,1,0,29,0,2
3820,28,4,2,0,2099,0,5
3821,31,1,1,0,462,0,0
3822,44,1,0,0,674,0,1
3823,35,0,1,0,274,0,0
3824,50,9,1,0,1719,0,2
3825,32,9,1,1,278,1,7
3826,51,0,1,0,677,1,0
3827,51,4,2,0,22,1,1
3828,31,1,1,0,201,0,2
3829,41,0,1,0,109,0,9
3830,57,9,2,0,2348,1,2
3831,34,4,2,0,2212,0,2
3832,47,9,1,0,18,0,1
3833,47,0,1,0,1189,0,1
3834,36,6,1,0,460,0,0
3835,29,3,2,0,293,0,1
3836,39,9,1,0,1887,0,2
3837,53,1,1,0,274,0,6
3838,47,1,1,1,48,0,1
3839,51,9,1,0,1633,1,9
3840,48,1,1,0,679,0,1
3841,32,9,1,0,2068,0,0
3842,36,4,2,0,830,0,1
3843,50,4,0,0,602,1,3
3844,39,0,1,0,829,0,1
3845,31,1,1,0,1359,1,2
3846,49,0,1,0,640,0,1
3847,33,10,1,0,644,0,25
3848,26,4,2,0,1264,0,0
3849,27,1,1,0,622,0,1
3850,51,1,0,0,637,0,3
3851,26,0,1,0,980,0,0
3852,45,0,1,0,464,0,3
3853,54,9,1,0,126,1,0
3854,49,9,2,0,1492,0,0
3855,47,9,1,0,267,0,1
3856,42,3,0,0,357,1,0
3857,50,2,2,0,687,0,3
3858,37,0,1,0,207,0,1
3859,54,1,0,0,1999,0,2
3860,40,7,1,0,325,0,0
3861,50,7,1,0,1084,1,3
3862,57,5,1,0,323,1,3
3863,33,9,1,0,1860,0,1
3864,49,9,1,0,190,0,0
3865,35,7,1,0,274,0,1
3866,28,1,1,0,274,0,0
3867,58,4,2,0,443,0,6
3868,31,0,1,0,92,1,0
3869,36,4,2,0,865,0,1
3870,49,1,0,0,1132,0,1
3871,30,10,1,0,415,0,3
3872,29,7,1,0,479,0,6
3873,50,4,2,0,1831,0,1
3874,26,8,2,0,557,0,0
3875,27,3,1,0,2038,1,2
3876,32,1,1,0,1438,0,0
3877,62,4,1,0,627,0,4
3878,34,1,1,0,2302,0,2
3879,25,0,2,0,1331,0,1
3880,34,4,2,0,601,0,25
3881,44,9,1,0,1443,0,0
3882,38,4,2,0,1228,0,0
3883,57,0,1,0,440,0,0
3884,36,6,2,0,753,0,0
3885,41,2,1,0,1253,0,0
3886,36,4,2,0,887,1,2
3887,27,4,2,0,482,0,0
3888,37,9,1,0,297,0,1
3889,47,4,2,0,1989,0,0
3890,31,7,0,0,709,0,0
3891,39,6,1,0,2022,0,0
3892,35,0,2,0,1389,0,1
3893,40,1,1,0,335,0,2
3894,38,4,2,0,274,0,1
3895,31,9,1,0,1897,0,0
3896,36,1,0,0,1218,0,0
3897,53,4,0,0,1567,0,0
3898,59,1,0,0,935,0,0
3899,29,4,2,0,1842,0,2
3900,30,0,1,0,1912,0,3
3901,52,0,1,0,651,0,2
3902,55,1,1,0,1114,0,1
3903,56,1,0,0,674,0,0
3904,32,0,1,0,350,0,1
3905,24,1,1,0,274,0,0
3906,51,1,0,0,1012,0,2
3907,36,4,2,0,1287,0,1
3908,36,9,2,0,438,0,0
3909,42,4,2,0,1593,0,2
3910,49,0,1,0,2310,0,0
3911,48,4,1,0,1622,0,10
3912,36,4,1,0,354,0,2
3913,48,4,0,0,1677,0,5
3914,30,9,2,0,799,0,11
3915,27,4,2,1,274,1,0
3916,38,2,2,0,274,0,2
3917,36,9,1,1,286,0,1
3918,45,9,1,0,323,0,1
3919,44,3,2,0,710,0,0
3920,42,9,1,0,833,0,1
3921,37,2,2,0,2209,0,0
3922,48,1,1,0,1192,0,0
3923,57,5,0,0,79,0,0
3924,44,7,1,0,1541,1,1
3925,48,9,1,0,291,1,0
3926,56,5,0,0,273,0,22
3927,37,4,2,0,1450,0,1
3928,47,1,1,0,2081,0,0
3929,54,3,0,0,274,0,4
3930,51,5,1,0,1443,0,0
3931,47,0,1,0,1891,0,0
3932,25,4,2,0,155,1,3
3933,39,7,1,0,721,0,0
3934,40,4,2,0,2239,0,4
3935,38,4,2,0,1453,0,0
3936,34,4,2,0,1787,0,0
3937,53,3,0,0,1692,0,0
3938,32,7,1,0,435,0,1
3939,35,1,1,0,510,0,2
3940,24,8,1,0,1494,0,0
3941,58,1,0,0,274,0,1
3942,49,4,0,0,1844,0,1
3943,45,7,1,0,1466,0,2
3944,55,4,2,0,442,0,5
3945,42,2,2,0,430,1,0
3946,28,0,1,0,1065,0,1
3947,48,1,1,0,258,1,0
3948,51,4,2,1,235,0,5
3949,38,3,0,0,295,0,1
3950,27,1,1,0,288,0,1
3951,50,9,1,0,513,0,0
3952,44,1,0,0,1038,0,1
3953,40,4,2,0,325,0,1
3954,29,7,1,0,139,0,0
3955,34,7,1,0,274,0,3
3956,44,6,2,0,1727,0,3
3957,50,2,2,0,326,0,7
3958,34,4,2,0,1695,0,2
3959,54,5,0,0,296,0,3
3960,34,9,2,0,1416,0,1
3961,34,0,2,0,292,1,0
3962,52,1,0,0,1294,0,1
3963,60,4,2,0,2187,0,0
3964,39,4,1,0,1005,0,3
3965,58,5,0,0,2062,0,5
3966,41,9,1,0,326,0,1
3967,48,9,1,0,2265,0,2
3968,58,4,2,0,1488,0,0
3969,40,6,0,0,366,0,0
3970,48,4,2,0,812,1,1
3971,52,1,0,0,1467,0,0
3972,50,6,1,0,1558,1,1
3973,25,9,1,0,1082,0,4
3974,54,5,0,0,478,0,0
3975,34,7,1,0,126,0,1
3976,48,4,2,1,263,0,5
3977,37,0,2,0,979,0,6
3978,66,5,2,0,1527,0,0
3979,32,4,2,0,938,0,0
3980,45,1,1,0,966,1,0
3981,43,1,1,0,298,0,0
3982,41,4,2,0,346,0,2
3983,40,9,2,0,1500,0,0
3984,44,7,1,0,1314,0,1
3985,43,1,0,0,459,0,2
3986,30,4,2,0,2159,0,2
3987,32,7,1,0,335,0,4
3988,57,0,1,0,16,0,6
3989,31,1,2,0,712,1,0
3990,49,4,1,0,274,0,1
3991,31,0,1,0,2096,0,0
3992,41,0,2,0,1272,0,0
3993,44,4,2,0,2327,0,0
3994,54,2,1,0,1529,0,4
3995,37,1,1,0,274,0,3
3996,34,4,1,0,137,0,1
3997,43,9,1,0,540,0,5
3998,44,4,2,0,919,0,1
3999,44,7,1,0,301,0,0
4000,53,0,1,0,300,0,0
4001,36,9,1,0,462,0,0
4002,58,9,1,0,199,0,1
4003,26,8,1,0,190,0,1
4004,34,9,1,0,450,0,2
4005,55,1,0,0,1164,0,0
4006,55,1,1,0,721,0,1
4007,34,2,2,0,379,0,1
4008,41,2,1,0,1408,1,7
4009,38,3,1,0,344,0,2
4010,28,1,1,0,1717,0,3
4011,41,9,1,0,1414,0,0
4012,30,0,2,0,274,0,1
4013,39,9,1,0,1009,0,1
4014,41,0,1,0,2335,0,0
4015,36,9,1,0,2119,0,3
4016,37,4,2,0,780,1,0
4017,59,6,2,0,1911,1,0
4018,26,9,1,0,528,0,1
4019,43,9,1,0,274,1,7
4020,42,4,1,1,247,0,0
4021,46,1,1,0,2252,0,2
4022,31,0,1,0,279,1,6
4023,43,10,1,0,1866,0,1
4024,48,1,2,0,1635,0,0
4025,41,1,1,0,1296,0,4
4026,32,6,2,0,1878,0,14
4027,45,9,2,0,532,0,2
4028,52,0,1,0,1605,0,1
4029,37,6,1,0,737,1,14
4030,38,1,1,0,274,0,0
4031,36,7,1,0,445,0,1
4032,58,5,1,0,2309,0,0
4033,37,4,2,0,1828,0,1
4034,30,9,1,0,331,0,1
4035,47,9,1,0,1610,0,0
4036,40,9,1,0,1995,0,1
4037,42,4,2,0,274,0,1
4038,71,4,2,0,614,0,0
4039,54,1,1,0,701,1,0
4040,53,2,0,0,301,0,2
4041,33,1,1,0,724,0,1
4042,30,9,2,0,1222,0,0
4043,39,7,1,0,545,0,0
4044,32,1,1,0,276,0,8
4045,34,9,1,0,334,0,1
4046,39,6,2,0,1935,0,2
4047,75,5,1,0,2346,0,1
4048,33,0,1,0,992,1,2
4049,40,7,1,0,2254,0,7
4050,37,9,1,0,321,0,2
4051,69,5,0,0,543,0,0
4052,52,10,0,0,294,0,0
4053,31,0,1,0,620,0,0
4054,28,9,1,0,1377,0,0
4055,29,4,2,0,1441,0,1
4056,46,7,1,0,1657,0,1
4057,28,1,1,0,374,1,1
4058,41,0,1,0,274,0,0
4059,42,9,1,0,1378,1,0
4060,34,0,1,0,559,0,3
4061,28,1,1,0,1736,0,1
4062,43,4,1,0,383,0,2
4063,32,9,1,0,735,0,13
4064,33,9,2,0,399,0,1
4065,70,5,1,0,835,0,1
4066,36,7,1,0,1791,0,2
4067,53,9,1,0,476,0,5
4068,30,1,1,0,2164,0,0
4069,45,7,1,0,182,0,1
4070,31,7,1,0,731,0,1
4071,28,0,1,0,286,0,2
4072,45,1,0,0,274,0,4
4073,51,4,2,0,447,1,0
4074,53,4,0,0,1952,0,2
4075,40,9,1,0,524,0,3
4076,53,1,0,0,327,0,0
